"data.text","data.user_id","data.status_id","data.created_at","data.retweet_count"
"10 Must-read #MachineLearning Articles (March 2020). #BigData #Analytics #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/4Shdt6rIWE https://t.co/I2ofqsMUxI","4263007693","1242898870578958338",2020-03-25 19:39:17,49
"Python in Visual Studio Code - PY36 Environment. #BigData #Analytics #DataScience #IoT #IIoT #Jupyter #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Programming #Coding #100DaysofCode 
https://t.co/UG0v82rZEi https://t.co/rwCkec7jzy","4263007693","1242626009729564672",2020-03-25 01:35:02,67
"SEED RL Framework w/ Q-Learning. #BigData #Analytics #DataScience #AI #MachineLearning #ReinforcementLearning #IoT #IIoT #Python #RStats  #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/NoxQfG5ps5 https://t.co/UUZ4pp935h","4263007693","1242896658532306944",2020-03-25 19:30:29,30
"Survey: Smart #DataManagement by #CFO Executives Help Retain Subscription Customers. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #RStats #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Programming #Coding #100DaysofCode #CX 
https://t.co/bd1xbw90YO https://t.co/1KkW60vgDv","4263007693","1242614145918402561",2020-03-25 00:47:53,27
"Network Sharing of #DeepLearning HT @NodeXL.
@gp_pulipaka 
@nvidia 
@chidambara09
@clairebotai
@thecuriousluke 
#IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/lO49JHIAo1 https://t.co/YCpapSKNS6","4263007693","1242822304754737152",2020-03-25 14:35:02,30
"#AI-Powered Solution Achieves High Accuracy for Detecting COVID-19 on CT. #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysOfCode #HealthTech 
https://t.co/MmMcGQf4lt https://t.co/Bi3WCnt7RK","4263007693","1242619774351429637",2020-03-25 01:10:15,30
"Virtual Reality Shows How COVID-19 Can Damage The Lungs. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #HealthTech
https://t.co/10IYUBtv7s https://t.co/yZ1Vjs0DPO","4263007693","1242640037625229313",2020-03-25 02:30:46,111
"The Self-Avatar-Follower Effect in Virtual Reality. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/lpmPRQIzNF https://t.co/uWtlteMkX7","4263007693","1242602356874846208",2020-03-25 00:01:02,28
"Multi-Dimensional Frequencies with R Data Table. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Statistics #Programming #Coding #100DaysofCode
https://t.co/ESRZo6IsZ7 https://t.co/gzH1rRe7Ed","4263007693","1242878747059130369",2020-03-25 18:19:19,43
"PyText: Facebook's #NLProc Framework. #BigData #Analytics #MachineLearning #DeepLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode
https://t.co/H7oBSqHULO https://t.co/rPDetUYK46","4263007693","1242825782805909504",2020-03-25 14:48:51,35
"Different Probability Distributions in One Picture. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Statistics #Programming #Coding #100DaysofCode 
https://t.co/06Hvo9vL3v https://t.co/4Olv1SdnCr","4263007693","1242643417982795778",2020-03-25 02:44:12,99
"A Trojan Client for #Android. #BigData #Analytics #DataScience #AI #MachineLearning #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/F2SR2B84NE https://t.co/f12ID2AjxG","4263007693","1242832386993332232",2020-03-25 15:15:06,45
"A New Roadmap to Becoming a JavaScript Developer in 2020. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #DevOps #Programming #Coding #100DaysofCode 
https://t.co/ctJSipS3tY https://t.co/HI65mt8XLL","4263007693","1242604495550455808",2020-03-25 00:09:32,116
"Three Orbiting Black Holes Can Break Time-Reversal Symmetry. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode
https://t.co/93bWAirBTW https://t.co/rcEbrlAKDo","4263007693","1242637757182246913",2020-03-25 02:21:43,37
"A Complete Guide To The #MachineLearning Fraud Detection. #BigData #Analytics #DataScience #AI #DeepLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode
https://t.co/D8oMEcOiS3 https://t.co/nnhWZNhmNT","4263007693","1242891575585275910",2020-03-25 19:10:18,95
"#JuliaLang in #MachineLearning. #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/cSjHOkl9ic https://t.co/UXUHBQePeY","4263007693","1242642869682409473",2020-03-25 02:42:01,22
"Download This eBook (1962 Page-PDF): #Algebra, Differential #Calculus for #ComputerScience &amp; #DataScience. #BigData #Analytics #IoT #IIoT #RStats #JavaScript #ReactJS #CloudComputing #Serverless #Linux #Mathematics #Programming #Coding #100DaysofCode
https://t.co/bDHwRqD5Qm https://t.co/1KtM0cTcTo","4263007693","1242882708952551424",2020-03-25 18:35:04,77
"Great Books About #DataScience, According to the Experts. #BigData #Analytics #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #DataScientist #Serverless #Linux #Books #Mathematics #Statistics #Programming #Coding #100DaysofCode
https://t.co/pUoqcBywZW https://t.co/dF7LpiGKXs","4263007693","1242899561770889222",2020-03-25 19:42:02,64
"A Beginner’s Guide to #DeepLearning. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/oMuqcxBbe0 https://t.co/Z9Zse3TojO","4263007693","1242635548730294272",2020-03-25 02:12:56,53
"10 Best Frameworks and Libraries for #AI. #BigData #Analytics #DataScience #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysOfCode 
https://t.co/Pozldu5QrV https://t.co/DQps7SiITr","4263007693","1242609659615338498",2020-03-25 00:30:04,98
"If your workflow goes  R into MySQL, you've probably discovered dbWriteTable... but if you need to clean things up, you can issue additional SQL commands with dbSendStatement, as in:

fixtable=\"Alter table.... rename this... index that...\"
dbSendStatement(mydb,fixtable)
#rstats","314301334","1242898430751580167",2020-03-25 19:37:32,1
"does @WaffleHouse have an api for their index? 🤔🤔 #rstats","66487101","1242895170766503937",2020-03-25 19:24:35,1
"All Situations PDO &amp; Estimated PDO graphs are available for the @TheAHL 
 under the appropriate tabs here -&gt; https://t.co/t3r809WAp8 #RStats 

The @IAWild are one of the top AHL teams AND have a sustainable PDO, which can't be said for many other teams. #TheHuntContinues https://t.co/mc11cjfBjR","854382483755999232","1242894419780669440",2020-03-25 19:21:36,1
"Você é do time de gestão ou dos analistas / especialistas em análise de dados?

Seja qual for o seu time, vale a pena a leitura ..

#oestatistico #estatística #code #rstats #python #programming #sql #azure… https://t.co/zgzZwRUazQ","3354288737","1242783530431778817",2020-03-25 12:00:58,1
"O blog ajudando as pessoas a ficarem em casa #ficaemcasa 

#estatística #datascience #stats #rstats #code #programming #tech https://t.co/uA7JKvYZWV","3354288737","1242894325513510912",2020-03-25 19:21:13,3
"Making lab tutorial for downloading streamflow data and processing on RStudio for my watershed analysis and modeling class, all day long 😒

#RStats #streamflow","46686983","1242894085754667009",2020-03-25 19:20:16,1
"Fingindo existir #TidyWednesday, segue um gif em #rstats da evolução dos casos e manifestação do #coronavirus na #china.. 

Semana que vem tentarei manter o padrão de #TidyTuesday mesmo.. Quem sabe um #Shiny?! rs https://t.co/dwHwgXkXLv","1189324654495838210","1242893741670760449",2020-03-25 19:18:54,1
"Method: Use #rtweet (shout out and thank you @kearneymw) to collect 3,107,957 tweets containing keywords like #Coronavirus and #COVID19. Then use #rstats to plot results and share.","3364362371","1242893608887386113",2020-03-25 19:18:22,1
"Research questions: What words are being used on Twitter to describe the virus associated with this global pandemic? How often are these terms used in 1 week? #linguistics #rtweet #rstats #COVID19 #Coronavirus #SARSCoV2 #SARS_COV_2 #CoronavirusPandemic","3364362371","1242893608124125184",2020-03-25 19:18:22,1
"@hadleywickham The accuracy argument of label_percent() might be the worst explained in the whole Tidyverse. What can possibly explain why the axis labels change to 24 and 76 when setting accuracy? Is there another function for when you want to round and add a % sign? #rstats https://t.co/vkbfkbMuZZ","63774531","1242892486168571905",2020-03-25 19:13:55,2
"#rstats I am embarrassed with this question but here it goes 

I have a date with a format m/dd/yy 

Problem 
https://t.co/UvVrzhJMT7 transforms 66 in 2066 instead of 1966 

Can’t create a function that calculates age based on date of birth 

Help@please !!!","33211808","1242891051725193218",2020-03-25 19:08:13,1
"#rdata #rstats: Ages of Walleye assigned from otoliths, scales, and spines. - https://t.co/kIZLZGDTDX","867857724670857217","1242890122154184704",2020-03-25 19:04:31,1
"New blog post: https://t.co/oyC9jawdCI connecting disinformation outlets with a network analysis using📦 tidygraph #rstats","2714050127","1242889773724950529",2020-03-25 19:03:08,1
"🎶It's my data, and I'll cry if I want to, cry if I want to! 🎶 

#rstats","1086509398183145472","1242889116552847360",2020-03-25 19:00:31,2
"Spatial Aggregation - Three approaches: based on buffers, Voronoi polygons, and grid cells
@jladata #rstats #geospatial #GIS
https://t.co/NG0SjW5EmF","4686586766","1242888690235564033",2020-03-25 18:58:50,1
"March 25, 2020: StatusUpdate
========================
#Covid19CMR 🇨🇲

Note: The plot displays *cumulative cases* (sum of previous cases)

 #DataVisualisation #RStats https://t.co/RzTGmjl4l1","200980996","1242887119250612224",2020-03-25 18:52:35,6
"Never noticed this before!
The cookbok. It makes me think of a mutant chicken.
#cabinfever #Isolation #SocialDistancingNow #RStats https://t.co/Kijdeb2wcc","2191274160","1242887028162715649",2020-03-25 18:52:13,1
"#Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #NeuroScience #Connectome 
#DataScience #AICheatSheet #BigData #Analytics #BigDATA #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang","573341487","1242878123550494720",2020-03-25 18:16:50,4
"#Statistics #Programming #Coding #100DaysOfCode 
 #ReinforcementLearning #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Statistics #Programming #Coding","573341487","1242881171379212289",2020-03-25 18:28:57,4
"#DataScientists #DeepLearning #Algorithms #Statistics #Rstats #DataLiteracy #NLProc #Mathematics #IntelligenceTheory #Entropy #Atrophy #ChaosQuantumMechanics #ComputationalPhysics #Physics #Chaos #ChaosComplexity #ChaosLaw #NeuroPhysics #CognitiveScience  #NeuroScience #AI #IA AI","573341487","1242884996026621953",2020-03-25 18:44:09,1
"#CloudComputing #bci #Serverless #DataScientist #Linux #Statistics #Programming #Coding #100DaysOfCode 
 #ReinforcementLearning #BigData #Analytics #DataScience #AI #MachineLearning #IIoT #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientists #AI","573341487","1242878323287396352",2020-03-25 18:17:38,4
"Feeling that awesome feeling of getting a complex model to run after two solid days of coding! 🎉, which means this is how I’ve felt for the last two days 🤯... #rstats #guidetoconserve @rstudio","2687923938","1242884895036375042",2020-03-25 18:43:45,1
"For this week’s #tidytuesday plot, I’m playing around with polar coordinate systems! #ggplot2 #dataviz #r #rstats https://t.co/IF1Z0LvN5m","1170489372","1242883508512657410",2020-03-25 18:38:14,6
"#Rstats peeps: \"State Data and Policy Actions to Address #Coronavirus\" #COVID19 #datasets https://t.co/EGSO3LLYdV via @kff","17369964","1242794928134029317",2020-03-25 12:46:15,1
"#ProTip: When you publish e.g. #COVID19 datasets online, please don't assume we're going to look at them first with an editor or *GASP* Excel before pulling into #Rstats https://t.co/DqzMV7pvZe. Don't put garbage comments in the header and footer rows of CSVs!","17369964","1242881349918363650",2020-03-25 18:29:40,1
"✨I finally got around to creating my website with #rstats✨

To kick everything off, I wrote two blog posts about setting up comments and multilingual mode in the hugo-xmin theme 👇Let me know if you find them useful!

https://t.co/XcD0uls1ap","80108721","1242878771612483586",2020-03-25 18:19:25,6
"Got such a lesson in cultural assumptions last night teaching a class full of mainly young, very smart Bronx undergrads #rstats with #r4ds ... okay so the whole beginning uses mpg and I quickly realize that none of them drive or know anything about cars  ...","18057156","1242878675906945031",2020-03-25 18:19:02,1
"📣 Want to learn #rstats or improve your data analysis skills? @PatSchloss is running a virtual #CodeClub via Zoom tomorrow at 3pm ET. All experience levels welcome! Details here: https://t.co/e7qetrpjhz https://t.co/PAwuigYEnn","257138676","1242874856288419843",2020-03-25 18:03:51,5
"It’s a stressful time but there are jobs @ubcforestry This job would be working closely with Nicholas Coops @IRSS and myself to deliver our course-based Masters in Geomatics for Environmental Management #GIS #remotesensing #RStats https://t.co/h1cBfSFYJa","2915101352","1242874448333557760",2020-03-25 18:02:14,7
"@NurdanSezgin4 @GMM_field @CSHoggard has extensive documentation on his excellent #rstats #morphometry workshops on his GitHub repos, they could be suitable for self-teaching, e.g. https://t.co/f6duXM07x9 &amp; https://t.co/3S6uwGIbWN for @morph2019","15871746","1242873898107977730",2020-03-25 18:00:03,1
"Mappe dei casi in provincia di Verona, aggiornate al 25 marzo. #COVID2019italia #COVID19italia #Covid19 #Covid_19 #dataviz #rstats #ggplot2 #COVID2019 https://t.co/HtfcFOxTnr","908470184","1242873278768852995",2020-03-25 17:57:35,1
"#RStats @RLadiesGlobal @eramirez","19081010","1242872545025470464",2020-03-25 17:54:40,1
"I made a gif of repeate cross-section profiles using gganimate! The trick was using geom_path() to show the undercutting and transition_manual(cumulative = TRUE) #rstats success! #geomorph https://t.co/wQcLYXFCeV","18004399","1242870956437233665",2020-03-25 17:48:22,3
"I never owned a new car (or any at all), but I guess this is what driving in a new car feels like. Took the time at home to overhaul https://t.co/yWfP3xSXX5 #Rstats package. Complete restructure of the internal motor using C++ leads to massive speedboosts! https://t.co/9CDy3ib3fM","1115181426","1242868675650207750",2020-03-25 17:39:18,3
"@Neooology @tylergjames_ This blogpost walks you through how to make a personal website in #Rstats 

https://t.co/RmXGEzY9js","16998179","1242867473302597633",2020-03-25 17:34:31,1
"It took more than a month since the first case of #COVID19 reported in the US for public transits to start informing the riders via Twitter. @kcmetrobus did a great job, wish they would have started earlier. More analysis to follow..... #RStats #COVID2019 #coronavirus https://t.co/8WN5xdWRDc","240637624","1242867445565702145",2020-03-25 17:34:25,1
"Having a strange #rstats issue today. I've written an update method. However stats::update is not a generic method. So, R wants to call stats::update instead of mypackage::update unless explicitly told. Anyone know of a best practice here? Rename my method?","2200612749","1242866575813869569",2020-03-25 17:30:57,1
"The provisional program of #erum2020 is finally online! #rstats https://t.co/V2ZjyMAEYt","19964193","1242865568316882949",2020-03-25 17:26:57,1
"We R happy to share with you #erum2020's provisional program, with all confirmed accepted contributions! Here it is: https://t.co/gUU4tUDW5m. Please bear in mind that due to the current Covid19 pandemic, the program and schedule are likely to undergo some modifications. #rstats https://t.co/kobU7dAUXq","4863609262","1242863473400451077",2020-03-25 17:18:38,14
"@FriseSally @Marinella_Maria @MariangelaSant8 @sminaev2015 @angelicagallegs @YukariKingdom18 @mhall55nine @eoff_sylvia @MontyNishimura @BPerrionni @semicvet50 @BrindusaB1 @RitaCobix @Papryka5 @PasqualeTotaro @dianadep1 @GaiaGaudenzi @yebosfaye @Biagio960 @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @MomiraMonika @LuisaM56_ @duckylemon @pep_vilamala @longsight9a @EricJSwensson @marienassar_ @marmelyr @maluisa_3 @hlcoatesmusic @rightwingleo2 @MojoBag4U @rosmarie1291 @peac4love @ERNESTZorro @neblaruz @elif_mat @ersu1880 Stop #GLOBALWARMING to stop #pandemic like #Corona #virus
#CoronavirusLockdown #21daysLockdown
#StayHome #SocialDistancing
#AI #ML #BigData #cloud #IoT #genomics #pharma
#Programmer save #Earth
 #100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS https://t.co/yxMQqBtF7K","3867945679","1242862840966332416",2020-03-25 17:16:07,33
"@FriseSally @Marinella_Maria @MariangelaSant8 @sminaev2015 @angelicagallegs @YukariKingdom18 @mhall55nine @eoff_sylvia @MontyNishimura @BPerrionni @semicvet50 @BrindusaB1 @RitaCobix @Papryka5 @PasqualeTotaro @dianadep1 @GaiaGaudenzi @yebosfaye @Biagio960 @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @MomiraMonika @LuisaM56_ @duckylemon @pep_vilamala @longsight9a @EricJSwensson @marienassar_ @marmelyr @maluisa_3 @hlcoatesmusic @rightwingleo2 @MojoBag4U @rosmarie1291 @peac4love @ERNESTZorro @neblaruz @elif_mat @ersu1880 We will defeat #Corona
Strictly follow #CoronavirusLockdown #21daysLockdown
#StayHome
#AI #ML #BigData #cloud #IoT #genomics #pharma #tech #innovation key
#Programmer
 #100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS #Corona #virus #art Arnab https://t.co/ch9e8ZTUbQ","3867945679","1242787375157141505",2020-03-25 12:16:14,52
"Just in case and for fun, I converted my xaringan to .pdf with pagedown::chrome_print() making sure I have all the fonts I used from xaringanthemer locally installed. #rstats #phdchat https://t.co/3H4c9aPsGY","177644637","1242857641417809921",2020-03-25 16:55:27,1
"Using new tools 🛠 For this presentation I used #rstats xaringan. I can’t say I spent little time preparing slides, but I was happy with the final result and not copy pasting ☠️ from the descriptive table, but instead using dplyr and %&gt;% to show and highlight the relevant info 👌","177644637","1242857629753507844",2020-03-25 16:55:24,2
"#sciencetwitter and #RStats make a beautiful (and fast!) team. https://t.co/SN1JymN324","495425905","1242857323149709314",2020-03-25 16:54:11,1
"Finally updated my #rstats data manipulation workshop materials to use the \"new\" #tidyr pivot_*() functions instead of spread()/gather().  https://t.co/huwW3bQdQf","943870329088221184","1242855928258375681",2020-03-25 16:48:39,11
"Updated U.S. COVID app for more mobile-friendly viewing

Link: https://t.co/46ZTY5KIAV

Many thanks to @divadnojnarg for the shinyMobile package. Also check out his awesome Coronavirus Tracker app (https://t.co/yRqkXz3vFi)

#rstats  #dataviz #COVID19 https://t.co/NKKDUiHSFN","1237339108034347008","1242854530376704000",2020-03-25 16:43:05,4
"Since it's #braininjuryawarenessmonth, here my #TidyTuesday submission. I used a connected scatterplot to \"tell a story\" about the evolution of Army &amp; Marines Traumatic Brain Injury. 2011 was a bad year for both. #ChangeYourMind 
Code here: https://t.co/GIvoIeBht5
#rstats #r4ds https://t.co/xjfNtuAGLV","103600283","1242854433521840132",2020-03-25 16:42:42,2
"I started watching the live webinar last night and continuing now. As someone who uses #RStats and #ggplot2 regularly but never had formal instruction, this was very useful!

Youtube's autocaptioning generally works pretty well here, and all the RMarkdown code is open to follow! https://t.co/skxuySydEA","259425318","1242854199966273536",2020-03-25 16:41:47,2
"The next R4DS Office Hours begin at Mar 25, 2020 12:00PM CDT! Have an #rstats question you've been meaning to ask? Head over to our slack via https://t.co/XpQXP5Iano, and we'll try to get you an answer! See the calendar for upcoming office hours: https://t.co/rb7kh5s6pS","983470194982088704","1242853513962684417",2020-03-25 16:39:03,1
"The next R4DS Office Hours begin at Mar 25, 2020 10:00AM CDT! Have an #rstats question you've been meaning to ask? Head over to our slack via https://t.co/XpQXP5Iano, and we'll try to get you an answer! See the calendar for upcoming office hours: https://t.co/rb7kh5s6pS","983470194982088704","1242823525251125248",2020-03-25 14:39:53,1
"Covid-19 cases shiny dashboard https://t.co/57lbF0qnIj #rstats #rshiny","2784613812","1242851802304954368",2020-03-25 16:32:15,2
"If you’re looking for more COVID-19 info/resources/data, check out our roundup on @storybench #COVID19 #RStats https://t.co/k6vLazsuad","314845003","1242849287882420224",2020-03-25 16:22:15,2
"Markov Chain and Text Generator

My short intro for creating a text generator or predictive text using Markov Chains

https://t.co/OLXzEaf7FX

#rstats #DataScience https://t.co/jKgxecFyLR","1031800486821646338","1242848705872420864",2020-03-25 16:19:57,4
"Shiny Web Apps: Analysing COVID-19 with a Cumulative Binomial Probability model #rstats #datascience https://t.co/sncr6fSMi8","2251043139","1242848572380532738",2020-03-25 16:19:25,3
".#rstats community: I have a Jupyterlab problem on Windows. Used the R kernel quite a lot and it worked fine. Today I used #Rstudio as well and suddenly my R Kernel in Jupyterlab keeps dying. Can this be connected?","2394640350","1242847495786582016",2020-03-25 16:15:08,1
"rsoi now imports PDO. Thanks to @joe_thorley for the idea and @d_olivaw for the implementation. One stop shopping for climate indices available in rsoi. #rstats #climate #hydrology https://t.co/lCxRawWiij","1317009122","1242847301518766080",2020-03-25 16:14:22,4
"tidy tuesday test? 
Curious if R packages will see an increase in updates/releases during people working from home during this distancing period #rstats","98380458","1242846064220213251",2020-03-25 16:09:27,1
"Messing about with #patchwork in #RStats. Passes, shot assists and shots for Matty Taylor since the New Year. Lots of formatting to go! https://t.co/hl6dE912sl","101788776","1242844483328278529",2020-03-25 16:03:10,4
"#rstats twitter: in a moment of brief respite from this hellscape, on 4/8 I am teaching a Zoom workshop thru Columbia Libraries on exploring multilevel data w/ #tidyverse pkgs. YOU'RE INVITED! rsvp: https://t.co/QF8iZuCc4a","139951672","1242844260321411084",2020-03-25 16:02:17,11
"You can find archived daily snapshots of CRAN since 2014 at https://t.co/m2OjBpp7Xx . You can use snapshots as CRAN repositories with 
options(repos=c(CRAN=\"https://t.co/BM6y8Gl2lb\"))
or similar #rstats","295344317","1242843689593995271",2020-03-25 16:00:01,4
"Want to watch @jdhoffart submit his first #rstats package to CRAN?
https://t.co/SAXOUaru6m https://t.co/OGXoexvPRz","1236726956","1242819116194508800",2020-03-25 14:22:22,1
"#rstats https://t.co/VhW9UD0r13","1236726956","1242619139681857536",2020-03-25 01:07:44,1
"We are piloting an internal #rstats helpdesk with @jdhoffart and @cjyetman 
https://t.co/toEj74tVlp

Have you done this before? Do you have some recommendations?","1236726956","1242842224049770496",2020-03-25 15:54:11,1
"I’m both bored &amp; procrastinating, so please reply with your spiciest #rstats takes. I’ll start. 

I love base plot &amp; I avoid #ggplot like the plague.","1892139481","1242842171763503106",2020-03-25 15:53:59,3
"I added new comparison of countries by your choice for different #statistics in #shiny #Corona #COVID19 app.
Also changed source for recovered cases and updated Info panel(!).

https://t.co/epc09daq2Y

#rstats #dataviz #dashboard #timeseries https://t.co/qujWt0gOt2","813728686985932800","1242841463286829057",2020-03-25 15:51:10,3
"How good are #pollen at #SocialDistancing on a slide, considering their size (20–200µm)? #RStats tells: they do a very good job! 👏All of them are more than 100µm away from their neighbours. Be wise like pollen: #StayAtHome https://t.co/Q5dKKXQxPr","1127151670117453824","1242841366918582273",2020-03-25 15:50:47,3
"Holy buckets. #rstats https://t.co/hXrSRaLQt3","885990678","1242840836108419078",2020-03-25 15:48:40,1
"How #covid2019 case and death trajectories compare, 25.03 update.
Germany still has a lower death rate: it's the 5th most affected country but only 9th in number of deaths.
Note also the US: 3rd most affected but only 6th in number of deaths.
#rstats https://t.co/MbU2L37T7E https://t.co/gPmMUe2LBM","1099253149","1242840064029229057",2020-03-25 15:45:36,1
"Look, i'm tweeting from R in my #rstats #earthanalytics class! @EarthLabCU","1242810067461656578","1242838458227290112",2020-03-25 15:39:13,1
"@mikemorrison #EconTwitter - Economics, #CBTworks - Cognitive behavioral therapy, #rstats R, #StatsTwitter - Statistics","126615639","1242838108351184899",2020-03-25 15:37:50,2
"New #rstats lab script on all things logistic regression. Still one of my favorite parlor tricks I learned in methods is Gelman and Hill's \"divide by 4\" rule for logistic regression coefficients. Very useful to ease new students into logistic regression.

https://t.co/i16RD4QIXr https://t.co/RvjrtXeTlZ","1323786510","1242837805719584770",2020-03-25 15:36:38,1
"I also wrote this #rstats thingie on applied sample inference and OLS. I was invited to present it to some students in the UK this week, until, well, everything got ruined. https://t.co/EhOE2Vd0f9","1323786510","1242806977543262210",2020-03-25 13:34:08,1
"I probably should just write an undergrad methods textbook for #rstats already. It's been on my wishlist, but it's a long road to hoe as a first-time author. https://t.co/vAPGetVUR5","1323786510","1242805319576752128",2020-03-25 13:27:33,2
"Hi #rstats folks. I'm stuck and could you some help from the best community on the interwebs.

https://t.co/9bW49sg0xq","1053787553126473728","1242837685279965184",2020-03-25 15:36:09,1
"Next Api portal? Start a #brand with #ApiAdvice. Visit https://t.co/wlhgMk1AVo 4 details. #Analytics #DataScience #MachineLearning #IoT #PyTorch #Python #RStats #Api #Apis #Java #JavaScript #ReactJS #Advice #CloudComputing #Serverless #DataScientist #Linux #Coding #100DaysOfCode https://t.co/lIivyF82N2","1581775122","1242837646071566336",2020-03-25 15:36:00,11
"Hey #RStats people I am trying to remember the name of a package that would wrap around dplyr and show in the console what variable we’re dropped or selected or filtered based on the dplyr function. Please help. Thank you","814345148016586752","1242836940543713281",2020-03-25 15:33:12,2
"why not use some #rstats quote generators to inject some positivity or hilarity into your day? #TwoFunctionsMostDays

🙌 praise::praise() randomizes some good vibes
👼 goodshirt::soul_squad() and co generate quotes from the good place!

💻https://t.co/ZrO4mqU7yD https://t.co/qcxA55894R","4187716153","1242835114016616448",2020-03-25 15:25:56,18
"Great to see @mhclg using #RStats and sharing their learning openly.  (And glad I'm not the only one to curse the otherwise saintly @hadleywickham for his infamous ggplot2 \"+\" design decision...!) https://t.co/3b91whS6mj","109548250","1242834907715506176",2020-03-25 15:25:07,2
"V/ @R_Programming: Small #rstats tip : thanks to the dplyr 1.0 announce blog post, you can learn about the `lengths` function: https://t.co/lccc264jtA","567335368","1242833636342280200",2020-03-25 15:20:04,2
"🥳 TODAY is the DAY! I'm super excited for #FREE (Cost = $0) Training on applying 📈 #Facebook's #Prophet #Forecasting Algorithm to #GoogleAnalytics #PagePath User Trends. LIVE at 2PM EST.  #R &amp; #Shiny (#BONUS APP).

👉Attend the webinar ⏰TODAY: https://t.co/XRWlwkBB7E

#rstats https://t.co/tSUZjFB3vn","815555071517872128","1242754011754831872",2020-03-25 10:03:40,4
"https://t.co/TN8Osh48vK

#rstats #machinelearning #churn","815555071517872128","1242832452265091072",2020-03-25 15:15:21,7
